episode,reward,r_acc
37055,-5751.526367,-5751.526316
37056,-6994.578613,-6994.578947
37057,-5446.157715,-5446.157895
37058,-5941.526367,-5941.526316
37059,-5601.631348,-5601.631579
37060,-5769.579102,-5769.578947
37061,-5721.631348,-5721.631579
37062,-5881.157715,-5881.157895
37063,-5678.263184,-5678.263158
37064,-6130.841797,-6130.842105
37065,-6717.210449,-6717.210526
37066,-5523.789551,-5523.789474
37067,-5829.473633,-5829.473684
37068,-5310.789551,-5310.789474
37069,-5466.421387,-5466.421053
37070,-5568.210938,-5568.210526
37071,-5989.947266,-5989.947368
37072,-6190.736816,-6190.736842
37073,-5460.000000,-5460.000000
37074,-7136.157715,-7136.157895
37075,-5630.210449,-5630.210526
37076,-7223.631836,-7223.631579
37077,-4961.947754,-4961.947368
37078,-5651.210449,-5651.210526
37079,-5188.157715,-5188.157895
37080,-5698.684082,-5698.684211
37081,-5847.894531,-5847.894737
37082,-5599.000000,-5599.000000
37083,-5757.105469,-5757.105263
37084,-6596.315918,-6596.315789
37085,-6545.842285,-6545.842105
37086,-5853.631348,-5853.631579
37087,-5498.894531,-5498.894737
37088,-5210.999512,-5211.000000
37089,-6083.052734,-6083.052632
37090,-5914.315430,-5914.315789
37091,-5446.000488,-5446.000000
37092,-6248.000000,-6248.000000
37093,-5713.473633,-5713.473684
37094,-5848.526367,-5848.526316
37095,-7051.526367,-7051.526316
37096,-6038.631348,-6038.631579
37097,-5444.473633,-5444.473684
37098,-5629.315918,-5629.315789
37099,-5989.895020,-5989.894737
37100,-5050.315918,-5050.315789
37101,-5333.158203,-5333.157895
37102,-6470.315918,-6470.315789
37103,-5326.368652,-5326.368421
37104,-6215.526367,-6215.526316
37105,-6358.420898,-6358.421053
37106,-6736.420898,-6736.421053
37107,-5984.105469,-5984.105263
37108,-5882.157715,-5882.157895
37109,-5475.158203,-5475.157895
37110,-5632.420898,-5632.421053
37111,-5802.631348,-5802.631579
37112,-6015.895020,-6015.894737
37113,-5322.421387,-5322.421053
37114,-5246.474121,-5246.473684
37115,-5021.684570,-5021.684211
37116,-5380.263184,-5380.263158
37117,-5176.684082,-5176.684211
37118,-6207.000000,-6207.000000
37119,-5646.263184,-5646.263158
37120,-6418.105469,-6418.105263
37121,-5100.210449,-5100.210526
37122,-5859.789551,-5859.789474
37123,-6828.631348,-6828.631579
37124,-5428.052734,-5428.052632
37125,-6980.841797,-6980.842105
37126,-6178.789062,-6178.789474
37127,-5343.789551,-5343.789474
37128,-5325.420898,-5325.421053
37129,-5930.262695,-5930.263158
37130,-6799.474121,-6799.473684
37131,-5859.895020,-5859.894737
37132,-5521.368652,-5521.368421
37133,-5535.420898,-5535.421053
37134,-5522.263184,-5522.263158
37135,-6491.473633,-6491.473684
37136,-6065.473633,-6065.473684
37137,-5527.420410,-5527.421053
37138,-5104.263184,-5104.263158
37139,-5793.947266,-5793.947368
37140,-5521.368652,-5521.368421
37141,-5334.842285,-5334.842105
37142,-6960.631836,-6960.631579
37143,-5234.368652,-5234.368421
37144,-5459.104980,-5459.105263
37145,-5616.631348,-5616.631579
37146,-5305.631348,-5305.631579
37147,-5592.420898,-5592.421053
37148,-5784.210449,-5784.210526
37149,-5451.157715,-5451.157895
37150,-5915.315918,-5915.315789
37151,-5704.684082,-5704.684211
37152,-6589.157715,-6589.157895
37153,-5622.315918,-5622.315789
37154,-6379.368164,-6379.368421
37155,-6557.052734,-6557.052632
37156,-5695.684082,-5695.684211
37157,-5676.420898,-5676.421053
37158,-5206.421387,-5206.421053
37159,-5191.842285,-5191.842105
37160,-5958.579102,-5958.578947
37161,-6114.315918,-6114.315789
37162,-7124.315430,-7124.315789
37163,-5487.526367,-5487.526316
37164,-6327.841797,-6327.842105
37165,-5503.895020,-5503.894737
37166,-5599.052246,-5599.052632
37167,-6003.105469,-6003.105263
37168,-5967.105469,-5967.105263
37169,-7007.895020,-7007.894737
37170,-5781.210449,-5781.210526
37171,-5531.789551,-5531.789474
37172,-5315.894531,-5315.894737
37173,-5877.947266,-5877.947368
37174,-6520.525879,-6520.526316
37175,-6440.052734,-6440.052632
37176,-6916.525879,-6916.526316
37177,-5386.157715,-5386.157895
37178,-6048.684570,-6048.684211
37179,-5264.579102,-5264.578947
37180,-5403.262695,-5403.263158
37181,-6416.157715,-6416.157895
37182,-5315.789551,-5315.789474
37183,-5620.473633,-5620.473684
37184,-5499.842285,-5499.842105
37185,-5139.420898,-5139.421053
37186,-5452.947266,-5452.947368
37187,-5963.052246,-5963.052632
37188,-5646.578613,-5646.578947
37189,-6293.526367,-6293.526316
37190,-5819.894531,-5819.894737
37191,-5334.368652,-5334.368421
37192,-5315.841797,-5315.842105
37193,-5921.315918,-5921.315789
37194,-6593.473633,-6593.473684
37195,-6213.210449,-6213.210526
37196,-5763.789062,-5763.789474
37197,-6083.736816,-6083.736842
37198,-4952.842285,-4952.842105
37199,-5481.526367,-5481.526316
37200,-5379.947266,-5379.947368
37201,-5270.684570,-5270.684211
37202,-6577.525879,-6577.526316
37203,-5610.947266,-5610.947368
37204,-5532.736816,-5532.736842
37205,-5660.052734,-5660.052632
37206,-5792.368164,-5792.368421
37207,-6034.315918,-6034.315789
37208,-5184.526367,-5184.526316
37209,-5289.263184,-5289.263158
37210,-5366.158203,-5366.157895
37211,-5268.263184,-5268.263158
37212,-5425.789551,-5425.789474
37213,-5292.052246,-5292.052632
37214,-5494.210449,-5494.210526
37215,-5673.157715,-5673.157895
37216,-5335.789551,-5335.789474
37217,-5665.000000,-5665.000000
37218,-5556.157715,-5556.157895
37219,-5902.789551,-5902.789474
37220,-6075.105469,-6075.105263
37221,-5629.420898,-5629.421053
37222,-5752.210449,-5752.210526
37223,-5844.157715,-5844.157895
37224,-5921.104980,-5921.105263
37225,-5609.842285,-5609.842105
37226,-5796.368164,-5796.368421
37227,-5239.789551,-5239.789474
37228,-5792.684570,-5792.684211
37229,-4886.947266,-4886.947368
37230,-5758.210449,-5758.210526
37231,-5372.263184,-5372.263158
37232,-5732.157715,-5732.157895
37233,-6691.263184,-6691.263158
37234,-5243.684082,-5243.684211
37235,-5190.104980,-5190.105263
37236,-5407.157715,-5407.157895
37237,-5607.052734,-5607.052632
37238,-5773.368164,-5773.368421
37239,-6520.473633,-6520.473684
37240,-4822.368164,-4822.368421
37241,-7148.052246,-7148.052632
37242,-5223.315430,-5223.315789
37243,-5603.263184,-5603.263158
37244,-5104.736816,-5104.736842
37245,-5210.895020,-5210.894737
37246,-5474.473633,-5474.473684
37247,-5510.210938,-5510.210526
37248,-5565.105469,-5565.105263
37249,-5196.579102,-5196.578947
37250,-5742.315918,-5742.315789
37251,-5141.947266,-5141.947368
37252,-5342.947266,-5342.947368
37253,-5811.789551,-5811.789474
37254,-5551.105469,-5551.105263
37255,-5860.684082,-5860.684211
37256,-5702.315918,-5702.315789
37257,-6720.736816,-6720.736842
37258,-5585.052734,-5585.052632
37259,-5276.000000,-5276.000000
37260,-5284.736816,-5284.736842
37261,-5486.841797,-5486.842105
37262,-5413.631348,-5413.631579
37263,-5742.315918,-5742.315789
37264,-5387.526367,-5387.526316
37265,-5954.736816,-5954.736842
37266,-5393.052734,-5393.052632
37267,-5239.578613,-5239.578947
37268,-5111.315918,-5111.315789
37269,-5438.420898,-5438.421053
37270,-7021.420898,-7021.421053
37271,-5468.368164,-5468.368421
37272,-5403.895020,-5403.894737
37273,-5386.894531,-5386.894737
37274,-5130.894531,-5130.894737
37275,-5601.895020,-5601.894737
37276,-6011.420898,-6011.421053
37277,-5377.052734,-5377.052632
37278,-5444.579102,-5444.578947
37279,-5185.526367,-5185.526316
37280,-5760.263184,-5760.263158
37281,-5441.895020,-5441.894737
37282,-5417.736816,-5417.736842
37283,-5438.157715,-5438.157895
37284,-4904.842285,-4904.842105
37285,-5490.368652,-5490.368421
37286,-7021.947754,-7021.947368
37287,-5833.158203,-5833.157895
37288,-5145.210449,-5145.210526
37289,-5549.631348,-5549.631579
37290,-5528.368652,-5528.368421
37291,-5441.894531,-5441.894737
37292,-5182.263184,-5182.263158
37293,-5223.052246,-5223.052632
37294,-6529.000488,-6529.000000
37295,-5659.578613,-5659.578947
37296,-5682.000000,-5682.000000
37297,-5581.421387,-5581.421053
37298,-5255.157715,-5255.157895
37299,-5226.579102,-5226.578947
37300,-4923.631836,-4923.631579
37301,-5713.684570,-5713.684211
37302,-5780.789551,-5780.789474
37303,-5889.157715,-5889.157895
37304,-5445.210449,-5445.210526
37305,-5860.157715,-5860.157895
37306,-5528.263184,-5528.263158
37307,-6377.105469,-6377.105263
37308,-4996.736816,-4996.736842
37309,-5516.684082,-5516.684211
37310,-6582.631348,-6582.631579
37311,-6451.526367,-6451.526316
37312,-5330.631836,-5330.631579
37313,-4826.420898,-4826.421053
37314,-5769.525879,-5769.526316
37315,-6550.789551,-6550.789474
37316,-5619.473633,-5619.473684
37317,-5482.473633,-5482.473684
37318,-7127.473633,-7127.473684
37319,-5183.789551,-5183.789474
37320,-6046.947754,-6046.947368
37321,-5600.052734,-5600.052632
37322,-5139.157715,-5139.157895
37323,-6410.263184,-6410.263158
37324,-5831.947266,-5831.947368
37325,-5626.525879,-5626.526316
37326,-5647.894531,-5647.894737
37327,-5097.736816,-5097.736842
37328,-6553.263184,-6553.263158
37329,-5303.315918,-5303.315789
37330,-5608.947754,-5608.947368
37331,-5270.420898,-5270.421053
37332,-5239.947754,-5239.947368
37333,-6407.315430,-6407.315789
37334,-5056.263184,-5056.263158
37335,-5274.736816,-5274.736842
37336,-6419.947266,-6419.947368
37337,-5857.684082,-5857.684211
37338,-6511.105469,-6511.105263
37339,-5627.684082,-5627.684211
37340,-6657.105469,-6657.105263
37341,-5805.052734,-5805.052632
37342,-5542.052734,-5542.052632
37343,-6265.105469,-6265.105263
37344,-5523.947266,-5523.947368
37345,-5352.526367,-5352.526316
37346,-6033.526367,-6033.526316
37347,-6437.789551,-6437.789474
37348,-6919.210449,-6919.210526
37349,-6868.157715,-6868.157895
37350,-4964.526367,-4964.526316
37351,-5587.263184,-5587.263158
37352,-5079.263184,-5079.263158
37353,-5954.947266,-5954.947368
37354,-5562.579102,-5562.578947
37355,-5524.368652,-5524.368421
37356,-5573.104980,-5573.105263
37357,-5573.000000,-5573.000000
37358,-6173.158203,-6173.157895
37359,-5904.315430,-5904.315789
37360,-5524.473633,-5524.473684
37361,-5896.368164,-5896.368421
37362,-6087.263184,-6087.263158
37363,-5574.579102,-5574.578947
37364,-6002.841797,-6002.842105
37365,-5716.684082,-5716.684211
37366,-5684.841797,-5684.842105
37367,-6006.420898,-6006.421053
37368,-5753.789062,-5753.789474
37369,-5625.263184,-5625.263158
37370,-5244.420898,-5244.421053
37371,-7903.420898,-7903.421053
37372,-5179.000000,-5179.000000
37373,-5396.263184,-5396.263158
37374,-6116.525879,-6116.526316
37375,-5867.157715,-5867.157895
37376,-5431.000000,-5431.000000
37377,-5565.526367,-5565.526316
37378,-5272.579102,-5272.578947
37379,-5558.789551,-5558.789474
37380,-5433.579102,-5433.578947
37381,-5514.420898,-5514.421053
37382,-5008.210449,-5008.210526
37383,-5825.263184,-5825.263158
37384,-5498.947266,-5498.947368
37385,-5323.631836,-5323.631579
37386,-6172.368652,-6172.368421
37387,-6000.631348,-6000.631579
37388,-5224.684082,-5224.684211
37389,-4899.473633,-4899.473684
37390,-5737.736816,-5737.736842
37391,-5002.789551,-5002.789474
37392,-5176.368652,-5176.368421
37393,-6466.421387,-6466.421053
37394,-5216.789062,-5216.789474
37395,-5575.052734,-5575.052632
37396,-6247.789551,-6247.789474
37397,-5748.420898,-5748.421053
37398,-5817.473145,-5817.473684
37399,-5198.421387,-5198.421053
37400,-5431.526367,-5431.526316
37401,-5399.052734,-5399.052632
37402,-6173.157715,-6173.157895
37403,-5919.947266,-5919.947368
37404,-5345.263184,-5345.263158
37405,-5866.789551,-5866.789474
37406,-5685.684082,-5685.684211
37407,-5611.684082,-5611.684211
37408,-5597.052246,-5597.052632
37409,-5430.526367,-5430.526316
37410,-5436.315918,-5436.315789
37411,-4734.420898,-4734.421053
37412,-5531.579102,-5531.578947
37413,-5477.947266,-5477.947368
37414,-5155.052734,-5155.052632
37415,-5370.684082,-5370.684211
37416,-5439.841797,-5439.842105
37417,-6961.842285,-6961.842105
37418,-5462.368652,-5462.368421
37419,-5265.157715,-5265.157895
37420,-5418.789062,-5418.789474
37421,-7274.789551,-7274.789474
37422,-5749.526367,-5749.526316
37423,-5322.631348,-5322.631579
37424,-5928.315918,-5928.315789
37425,-5536.315918,-5536.315789
37426,-5688.947266,-5688.947368
37427,-5608.052246,-5608.052632
37428,-5733.631348,-5733.631579
37429,-5052.420898,-5052.421053
37430,-5604.842285,-5604.842105
37431,-5441.052734,-5441.052632
37432,-5235.157715,-5235.157895
37433,-5199.315918,-5199.315789
37434,-5450.894531,-5450.894737
37435,-5395.210449,-5395.210526
37436,-5688.052246,-5688.052632
37437,-5513.684082,-5513.684211
37438,-6475.631348,-6475.631579
37439,-5851.789551,-5851.789474
37440,-5491.158203,-5491.157895
37441,-5443.104980,-5443.105263
37442,-5988.736816,-5988.736842
37443,-5459.526367,-5459.526316
37444,-6791.158203,-6791.157895
37445,-4929.894531,-4929.894737
37446,-5398.053223,-5398.052632
37447,-5126.421387,-5126.421053
37448,-5553.526367,-5553.526316
37449,-5390.684570,-5390.684211
37450,-5683.368652,-5683.368421
37451,-5013.631348,-5013.631579
37452,-6140.947266,-6140.947368
37453,-5662.000000,-5662.000000
37454,-5572.684082,-5572.684211
37455,-5944.420898,-5944.421053
37456,-5837.000000,-5837.000000
37457,-5068.736816,-5068.736842
37458,-5725.420898,-5725.421053
37459,-4914.052734,-4914.052632
37460,-5058.526367,-5058.526316
37461,-5174.684570,-5174.684211
37462,-5199.315918,-5199.315789
37463,-5894.631348,-5894.631579
37464,-5364.579102,-5364.578947
37465,-5109.631348,-5109.631579
37466,-5241.789551,-5241.789474
37467,-5059.420898,-5059.421053
37468,-6790.631348,-6790.631579
37469,-5906.104980,-5906.105263
37470,-5518.210449,-5518.210526
37471,-5772.368652,-5772.368421
37472,-5584.315918,-5584.315789
37473,-5116.631836,-5116.631579
37474,-6091.473633,-6091.473684
37475,-5239.105469,-5239.105263
37476,-5371.421387,-5371.421053
37477,-5998.368652,-5998.368421
37478,-5404.210449,-5404.210526
37479,-5662.420898,-5662.421053
37480,-5290.421387,-5290.421053
37481,-5484.947266,-5484.947368
37482,-5065.210449,-5065.210526
37483,-5682.842285,-5682.842105
37484,-5426.684570,-5426.684211
37485,-5750.315430,-5750.315789
37486,-5233.420898,-5233.421053
37487,-5521.999512,-5522.000000
37488,-6552.736816,-6552.736842
37489,-5215.210449,-5215.210526
37490,-5241.473633,-5241.473684
37491,-5444.842285,-5444.842105
37492,-5158.737305,-5158.736842
37493,-5144.684082,-5144.684211
37494,-5268.105469,-5268.105263
37495,-5521.473633,-5521.473684
37496,-5763.579102,-5763.578947
37497,-5048.842285,-5048.842105
37498,-5154.947754,-5154.947368
37499,-5962.420898,-5962.421053
37500,-5421.473633,-5421.473684
37501,-4900.315430,-4900.315789
37502,-5463.525879,-5463.526316
37503,-5060.525879,-5060.526316
37504,-4904.894531,-4904.894737
37505,-5669.421387,-5669.421053
37506,-6001.631348,-6001.631579
37507,-5381.263184,-5381.263158
37508,-5600.474121,-5600.473684
37509,-4964.315918,-4964.315789
37510,-5608.789551,-5608.789474
37511,-4955.736816,-4955.736842
37512,-5363.315918,-5363.315789
37513,-5784.789062,-5784.789474
37514,-5937.579102,-5937.578947
37515,-5603.315918,-5603.315789
37516,-5361.579102,-5361.578947
37517,-4700.526367,-4700.526316
37518,-6366.842285,-6366.842105
37519,-4721.684570,-4721.684211
37520,-5041.631836,-5041.631579
37521,-5988.842285,-5988.842105
37522,-5613.157715,-5613.157895
37523,-5405.790039,-5405.789474
37524,-5212.105469,-5212.105263
37525,-6718.421387,-6718.421053
37526,-5380.841797,-5380.842105
37527,-6250.526855,-6250.526316
37528,-6172.579102,-6172.578947
37529,-5401.315918,-5401.315789
37530,-5617.473633,-5617.473684
37531,-5218.842285,-5218.842105
37532,-5988.105469,-5988.105263
37533,-5351.684082,-5351.684211
37534,-5613.263184,-5613.263158
37535,-5350.947266,-5350.947368
37536,-5929.947266,-5929.947368
37537,-5161.104980,-5161.105263
37538,-5856.158203,-5856.157895
37539,-5696.842285,-5696.842105
37540,-5448.895020,-5448.894737
37541,-5368.841797,-5368.842105
37542,-5271.315918,-5271.315789
37543,-4886.684082,-4886.684211
37544,-5588.000000,-5588.000000
37545,-5433.105469,-5433.105263
37546,-5161.420898,-5161.421053
37547,-6343.895020,-6343.894737
37548,-5387.684082,-5387.684211
37549,-5233.315918,-5233.315789
37550,-5310.947266,-5310.947368
37551,-5254.684082,-5254.684211
37552,-5039.789551,-5039.789474
37553,-5434.368164,-5434.368421
37554,-5170.420898,-5170.421053
37555,-5288.736816,-5288.736842
37556,-5618.947754,-5618.947368
37557,-5264.526367,-5264.526316
37558,-5480.947754,-5480.947368
37559,-6024.105469,-6024.105263
37560,-5255.947266,-5255.947368
37561,-6451.052734,-6451.052632
37562,-5653.473633,-5653.473684
37563,-6792.842285,-6792.842105
37564,-5113.736816,-5113.736842
37565,-5145.947266,-5145.947368
37566,-5313.420898,-5313.421053
37567,-5908.894531,-5908.894737
37568,-5114.947266,-5114.947368
37569,-5775.052246,-5775.052632
37570,-5616.526367,-5616.526316
37571,-5671.368652,-5671.368421
37572,-5096.263184,-5096.263158
37573,-5623.684082,-5623.684211
37574,-5919.315918,-5919.315789
37575,-5265.315430,-5265.315789
37576,-5479.262695,-5479.263158
37577,-5073.105469,-5073.105263
37578,-6531.052734,-6531.052632
37579,-5455.473633,-5455.473684
37580,-5651.631836,-5651.631579
37581,-6516.104980,-6516.105263
37582,-5527.052734,-5527.052632
37583,-5501.052734,-5501.052632
37584,-5159.736816,-5159.736842
37585,-4883.631836,-4883.631579
37586,-5463.579102,-5463.578947
37587,-5519.105469,-5519.105263
37588,-5863.420898,-5863.421053
37589,-5630.842285,-5630.842105
37590,-5656.420898,-5656.421053
37591,-5432.210449,-5432.210526
37592,-5340.473633,-5340.473684
37593,-5250.210449,-5250.210526
37594,-5600.263184,-5600.263158
37595,-4452.841797,-4452.842105
37596,-5082.104980,-5082.105263
37597,-5596.420898,-5596.421053
37598,-5102.210449,-5102.210526
37599,-4800.000000,-4800.000000
37600,-5256.157715,-5256.157895
37601,-5440.263184,-5440.263158
37602,-5595.684082,-5595.684211
37603,-6617.789062,-6617.789474
37604,-5639.684082,-5639.684211
37605,-5681.105469,-5681.105263
37606,-5346.263184,-5346.263158
37607,-5877.315918,-5877.315789
37608,-6797.473633,-6797.473684
37609,-5874.157715,-5874.157895
37610,-5630.841797,-5630.842105
37611,-5558.263184,-5558.263158
37612,-5187.052246,-5187.052632
37613,-5292.789551,-5292.789474
37614,-5350.210449,-5350.210526
37615,-5375.104980,-5375.105263
37616,-5392.473633,-5392.473684
37617,-5295.473633,-5295.473684
37618,-5000.947266,-5000.947368
37619,-5341.684082,-5341.684211
37620,-5241.473633,-5241.473684
37621,-5476.684082,-5476.684211
37622,-5074.210449,-5074.210526
37623,-5306.210449,-5306.210526
37624,-5392.579102,-5392.578947
37625,-5190.368164,-5190.368421
37626,-4926.000000,-4926.000000
37627,-5498.736816,-5498.736842
37628,-5084.000000,-5084.000000
37629,-5921.473633,-5921.473684
37630,-6210.631836,-6210.631579
37631,-5278.210938,-5278.210526
37632,-5369.473633,-5369.473684
37633,-4633.842285,-4633.842105
37634,-5725.947754,-5725.947368
37635,-5209.368652,-5209.368421
37636,-5865.104980,-5865.105263
37637,-5926.631836,-5926.631579
37638,-5188.000000,-5188.000000
37639,-4949.210449,-4949.210526
37640,-5536.736816,-5536.736842
37641,-5067.473633,-5067.473684
37642,-4868.947266,-4868.947368
37643,-5325.210449,-5325.210526
37644,-5557.473633,-5557.473684
37645,-5637.420898,-5637.421053
37646,-5314.368652,-5314.368421
37647,-5563.526367,-5563.526316
37648,-5469.421387,-5469.421053
37649,-5261.631836,-5261.631579
37650,-5446.894531,-5446.894737
37651,-5881.104980,-5881.105263
37652,-6258.947266,-6258.947368
37653,-5710.579102,-5710.578947
37654,-6169.315918,-6169.315789
37655,-5328.315918,-5328.315789
37656,-5470.421387,-5470.421053
37657,-5245.105469,-5245.105263
37658,-5154.368652,-5154.368421
37659,-6326.736816,-6326.736842
37660,-5207.894531,-5207.894737
37661,-5170.158203,-5170.157895
37662,-4919.841797,-4919.842105
37663,-4939.263184,-4939.263158
37664,-5099.315918,-5099.315789
37665,-4519.684082,-4519.684211
37666,-5443.158203,-5443.157895
37667,-4902.263184,-4902.263158
37668,-5568.210449,-5568.210526
37669,-5842.473633,-5842.473684
37670,-5024.684082,-5024.684211
37671,-6218.368164,-6218.368421
37672,-5622.579102,-5622.578947
37673,-5449.158203,-5449.157895
37674,-5793.894531,-5793.894737
37675,-5414.157715,-5414.157895
37676,-5224.368652,-5224.368421
37677,-5308.263184,-5308.263158
37678,-5190.263184,-5190.263158
37679,-6478.315918,-6478.315789
37680,-5033.157715,-5033.157895
37681,-5586.421387,-5586.421053
37682,-4973.104980,-4973.105263
37683,-5720.104980,-5720.105263
37684,-5263.894531,-5263.894737
37685,-5623.789551,-5623.789474
37686,-5169.789551,-5169.789474
37687,-5429.263184,-5429.263158
37688,-7089.631348,-7089.631579
37689,-6060.158203,-6060.157895
37690,-5305.526367,-5305.526316
37691,-6725.631348,-6725.631579
37692,-5339.105469,-5339.105263
37693,-4989.579102,-4989.578947
37694,-5348.525879,-5348.526316
37695,-5103.736816,-5103.736842
37696,-4832.789551,-4832.789474
37697,-5469.315918,-5469.315789
37698,-5319.842285,-5319.842105
37699,-5245.210449,-5245.210526
37700,-5190.104980,-5190.105263
37701,-5461.052734,-5461.052632
37702,-5393.000000,-5393.000000
37703,-5739.841797,-5739.842105
37704,-5271.210449,-5271.210526
37705,-5451.894531,-5451.894737
37706,-4851.105469,-4851.105263
37707,-4908.736816,-4908.736842
37708,-6346.368164,-6346.368421
37709,-5616.895020,-5616.894737
37710,-5244.368652,-5244.368421
37711,-5094.473633,-5094.473684
37712,-5147.105469,-5147.105263
37713,-6487.842285,-6487.842105
37714,-5523.158203,-5523.157895
37715,-5437.315918,-5437.315789
37716,-5946.000000,-5946.000000
37717,-5201.157715,-5201.157895
37718,-5242.158203,-5242.157895
37719,-6054.263184,-6054.263158
37720,-6237.000000,-6237.000000
37721,-5909.947266,-5909.947368
37722,-4893.104980,-4893.105263
37723,-5176.420898,-5176.421053
37724,-4671.263184,-4671.263158
37725,-4945.158203,-4945.157895
37726,-5343.526367,-5343.526316
37727,-5499.895020,-5499.894737
37728,-5101.315918,-5101.315789
37729,-5404.315918,-5404.315789
37730,-4959.315430,-4959.315789
37731,-5859.894531,-5859.894737
37732,-6601.315918,-6601.315789
37733,-4936.894531,-4936.894737
37734,-5317.736328,-5317.736842
37735,-5210.631348,-5210.631579
37736,-5270.000000,-5270.000000
37737,-4958.473633,-4958.473684
37738,-5070.841797,-5070.842105
37739,-5380.579102,-5380.578947
37740,-6597.736816,-6597.736842
37741,-5537.421387,-5537.421053
37742,-6819.631348,-6819.631579
37743,-5426.158203,-5426.157895
37744,-5562.841797,-5562.842105
37745,-5549.210938,-5549.210526
37746,-5378.736816,-5378.736842
37747,-6705.473633,-6705.473684
37748,-5406.420898,-5406.421053
37749,-5274.263184,-5274.263158
37750,-5376.947266,-5376.947368
37751,-5085.473633,-5085.473684
37752,-5632.052734,-5632.052632
37753,-5812.000000,-5812.000000
37754,-5185.842285,-5185.842105
37755,-5771.263184,-5771.263158
37756,-6879.684082,-6879.684211
37757,-5499.000000,-5499.000000
37758,-5398.842285,-5398.842105
37759,-5547.105469,-5547.105263
37760,-5402.894531,-5402.894737
37761,-5007.105469,-5007.105263
37762,-5729.263184,-5729.263158
37763,-5343.052734,-5343.052632
37764,-5318.420898,-5318.421053
37765,-5513.684082,-5513.684211
37766,-6030.210449,-6030.210526
37767,-5491.842285,-5491.842105
37768,-5236.684082,-5236.684211
37769,-5604.894531,-5604.894737
37770,-5083.158203,-5083.157895
37771,-5379.789551,-5379.789474
37772,-5131.263184,-5131.263158
37773,-5440.473633,-5440.473684
37774,-5543.000000,-5543.000000
37775,-5114.736816,-5114.736842
37776,-5176.263184,-5176.263158
37777,-5256.947266,-5256.947368
37778,-5210.157715,-5210.157895
37779,-4850.894531,-4850.894737
37780,-5130.315918,-5130.315789
37781,-5368.474121,-5368.473684
37782,-5722.631348,-5722.631579
37783,-5101.420898,-5101.421053
37784,-6421.789551,-6421.789474
37785,-5347.420898,-5347.421053
37786,-5149.263184,-5149.263158
37787,-5239.368164,-5239.368421
37788,-4913.894531,-4913.894737
37789,-5463.105469,-5463.105263
37790,-5307.157715,-5307.157895
37791,-5672.420898,-5672.421053
37792,-5143.684082,-5143.684211
37793,-4911.947266,-4911.947368
37794,-4974.736816,-4974.736842
37795,-6276.736816,-6276.736842
37796,-5292.210449,-5292.210526
37797,-5741.841797,-5741.842105
37798,-5759.210449,-5759.210526
37799,-5791.157715,-5791.157895
37800,-5507.000488,-5507.000000
37801,-5715.736816,-5715.736842
37802,-5622.631836,-5622.631579
37803,-6312.105469,-6312.105263
37804,-4925.104980,-4925.105263
37805,-5320.315918,-5320.315789
37806,-5769.104980,-5769.105263
37807,-5165.578613,-5165.578947
37808,-4797.210938,-4797.210526
37809,-5114.895020,-5114.894737
37810,-5170.263184,-5170.263158
37811,-4980.210449,-4980.210526
37812,-5257.947266,-5257.947368
37813,-5312.210938,-5312.210526
37814,-5167.947266,-5167.947368
37815,-4990.841797,-4990.842105
37816,-5149.263672,-5149.263158
37817,-5036.737305,-5036.736842
37818,-5875.684082,-5875.684211
37819,-5266.000000,-5266.000000
37820,-5182.631836,-5182.631579
37821,-5606.631836,-5606.631579
37822,-4933.736816,-4933.736842
37823,-5972.526367,-5972.526316
37824,-5081.315430,-5081.315789
37825,-5234.315918,-5234.315789
37826,-5246.736816,-5246.736842
37827,-4870.736816,-4870.736842
37828,-5112.052734,-5112.052632
37829,-4898.894531,-4898.894737
37830,-5347.263672,-5347.263158
37831,-5588.631836,-5588.631579
37832,-5554.473633,-5554.473684
37833,-5394.368652,-5394.368421
37834,-4984.947266,-4984.947368
37835,-4983.315918,-4983.315789
37836,-5627.158203,-5627.157895
37837,-4848.736816,-4848.736842
37838,-4895.947266,-4895.947368
37839,-4879.105469,-4879.105263
37840,-5706.210449,-5706.210526
37841,-5131.000000,-5131.000000
37842,-4963.789551,-4963.789474
37843,-6454.052734,-6454.052632
37844,-5933.842285,-5933.842105
37845,-5508.315430,-5508.315789
37846,-5790.368164,-5790.368421
37847,-5338.631836,-5338.631579
37848,-5353.473633,-5353.473684
37849,-6765.420898,-6765.421053
37850,-6016.473633,-6016.473684
37851,-5623.263672,-5623.263158
37852,-5082.579102,-5082.578947
37853,-5614.105469,-5614.105263
37854,-5263.157715,-5263.157895
37855,-5229.631348,-5229.631579
37856,-5288.526367,-5288.526316
37857,-5494.210938,-5494.210526
37858,-5817.526367,-5817.526316
37859,-5012.000000,-5012.000000
37860,-5246.947266,-5246.947368
37861,-5535.684082,-5535.684211
37862,-5131.789551,-5131.789474
37863,-5150.789062,-5150.789474
37864,-5402.368652,-5402.368421
37865,-5735.052734,-5735.052632
37866,-5630.210938,-5630.210526
37867,-4900.368164,-4900.368421
37868,-4902.157715,-4902.157895
37869,-6036.895020,-6036.894737
37870,-6016.631348,-6016.631579
37871,-5018.263184,-5018.263158
37872,-5495.105469,-5495.105263
37873,-5396.789551,-5396.789474
37874,-5295.158203,-5295.157895
37875,-5412.526367,-5412.526316
37876,-5731.368652,-5731.368421
