episode,reward,r_acc
12818,-2098.750000,-2098.750000
12819,-2202.750000,-2202.750000
12820,-2327.500000,-2327.500000
12821,-1897.750000,-1897.750000
12822,-1869.750000,-1869.750000
12823,-3149.125000,-3149.125000
12824,-1916.875000,-1916.875000
12825,-1955.375000,-1955.375000
12826,-2211.750000,-2211.750000
12827,-2131.125000,-2131.125000
12828,-1808.125000,-1808.125000
12829,-2035.750000,-2035.750000
12830,-2115.750000,-2115.750000
12831,-1839.125000,-1839.125000
12832,-2155.000000,-2155.000000
12833,-2420.625000,-2420.625000
12834,-2148.000000,-2148.000000
12835,-2056.375000,-2056.375000
12836,-2179.000000,-2179.000000
12837,-2204.625000,-2204.625000
12838,-2313.750000,-2313.750000
12839,-2252.500000,-2252.500000
12840,-2367.250000,-2367.250000
12841,-2085.625000,-2085.625000
12842,-2346.125000,-2346.125000
12843,-2613.875000,-2613.875000
12844,-1994.750000,-1994.750000
12845,-2333.000000,-2333.000000
12846,-2126.000000,-2126.000000
12847,-2064.125000,-2064.125000
12848,-2623.625000,-2623.625000
12849,-2088.750000,-2088.750000
12850,-2299.125000,-2299.125000
12851,-2115.625000,-2115.625000
12852,-1955.125000,-1955.125000
12853,-2113.500000,-2113.500000
12854,-2362.125000,-2362.125000
12855,-2257.875000,-2257.875000
12856,-1575.875000,-1575.875000
12857,-2036.625000,-2036.625000
12858,-2169.375000,-2169.375000
12859,-1787.000000,-1787.000000
12860,-2200.750000,-2200.750000
12861,-2697.625000,-2697.625000
12862,-2293.375000,-2293.375000
12863,-2211.750000,-2211.750000
12864,-2096.125000,-2096.125000
12865,-2252.750000,-2252.750000
12866,-1944.875000,-1944.875000
12867,-1904.000000,-1904.000000
12868,-2106.125000,-2106.125000
12869,-2262.875000,-2262.875000
12870,-3142.750000,-3142.750000
12871,-2658.625000,-2658.625000
12872,-2332.250000,-2332.250000
12873,-3355.375000,-3355.375000
12874,-1711.250000,-1711.250000
12875,-2199.750000,-2199.750000
12876,-2442.500000,-2442.500000
12877,-1728.875000,-1728.875000
12878,-1993.750000,-1993.750000
12879,-2293.000000,-2293.000000
12880,-2030.625000,-2030.625000
12881,-2684.000000,-2684.000000
12882,-2111.625000,-2111.625000
12883,-2264.625000,-2264.625000
12884,-2542.875000,-2542.875000
12885,-2238.500000,-2238.500000
12886,-2053.875000,-2053.875000
12887,-2017.250000,-2017.250000
12888,-2173.875000,-2173.875000
12889,-2453.875000,-2453.875000
12890,-2537.625000,-2537.625000
12891,-2289.875000,-2289.875000
12892,-2447.500000,-2447.500000
12893,-1998.875000,-1998.875000
12894,-2198.500000,-2198.500000
12895,-2323.500000,-2323.500000
12896,-2005.375000,-2005.375000
12897,-2362.500000,-2362.500000
12898,-2385.750000,-2385.750000
12899,-2438.250000,-2438.250000
12900,-3061.125000,-3061.125000
12901,-2160.250000,-2160.250000
12902,-2480.625000,-2480.625000
12903,-2155.375000,-2155.375000
12904,-2044.500000,-2044.500000
12905,-2210.500000,-2210.500000
12906,-4765.375000,-4765.375000
12907,-2309.875000,-2309.875000
12908,-1977.500000,-1977.500000
12909,-1987.750000,-1987.750000
12910,-2185.500000,-2185.500000
12911,-2463.750000,-2463.750000
12912,-2177.750000,-2177.750000
12913,-2045.375000,-2045.375000
12914,-1999.000000,-1999.000000
12915,-2072.250000,-2072.250000
12916,-2127.125000,-2127.125000
12917,-1980.000000,-1980.000000
12918,-2322.250000,-2322.250000
12919,-2034.625000,-2034.625000
12920,-1977.125000,-1977.125000
12921,-2169.500000,-2169.500000
12922,-1893.000000,-1893.000000
12923,-2050.750000,-2050.750000
12924,-1954.250000,-1954.250000
12925,-1887.750000,-1887.750000
12926,-2274.375000,-2274.375000
12927,-2021.750000,-2021.750000
12928,-2199.000000,-2199.000000
12929,-2185.750000,-2185.750000
12930,-2292.625000,-2292.625000
12931,-2245.875000,-2245.875000
12932,-2297.000000,-2297.000000
12933,-2251.250000,-2251.250000
12934,-2206.500000,-2206.500000
12935,-1990.250000,-1990.250000
12936,-2119.625000,-2119.625000
12937,-2158.375000,-2158.375000
12938,-2250.625000,-2250.625000
12939,-2521.125000,-2521.125000
12940,-2057.875000,-2057.875000
12941,-2303.500000,-2303.500000
12942,-2198.750000,-2198.750000
12943,-2195.000000,-2195.000000
12944,-2206.000000,-2206.000000
12945,-1937.875000,-1937.875000
12946,-1957.875000,-1957.875000
12947,-2045.125000,-2045.125000
12948,-2003.750000,-2003.750000
12949,-2105.250000,-2105.250000
12950,-2358.375000,-2358.375000
12951,-2440.875000,-2440.875000
12952,-2506.000000,-2506.000000
12953,-2091.750000,-2091.750000
12954,-1850.750000,-1850.750000
12955,-2052.625000,-2052.625000
12956,-1804.375000,-1804.375000
12957,-2110.500000,-2110.500000
12958,-2221.750000,-2221.750000
12959,-2386.500000,-2386.500000
12960,-2293.250000,-2293.250000
12961,-2000.000000,-2000.000000
12962,-1863.625000,-1863.625000
12963,-2445.750000,-2445.750000
12964,-3733.375000,-3733.375000
12965,-2440.750000,-2440.750000
12966,-2299.500000,-2299.500000
12967,-2020.875000,-2020.875000
12968,-2620.250000,-2620.250000
12969,-2420.375000,-2420.375000
12970,-2341.000000,-2341.000000
12971,-1990.625000,-1990.625000
12972,-2410.500000,-2410.500000
12973,-2012.750000,-2012.750000
12974,-1858.875000,-1858.875000
12975,-3063.375000,-3063.375000
12976,-1964.375000,-1964.375000
12977,-2047.625000,-2047.625000
12978,-2024.375000,-2024.375000
12979,-2128.625000,-2128.625000
12980,-2209.625000,-2209.625000
12981,-2360.500000,-2360.500000
12982,-2251.125000,-2251.125000
12983,-2055.500000,-2055.500000
12984,-2021.125000,-2021.125000
12985,-1935.250000,-1935.250000
12986,-2075.375000,-2075.375000
12987,-2034.000000,-2034.000000
12988,-2035.250000,-2035.250000
12989,-1881.250000,-1881.250000
12990,-1484.250000,-1484.250000
12991,-1857.500000,-1857.500000
12992,-2387.250000,-2387.250000
12993,-4372.625000,-4372.625000
12994,-3905.875000,-3905.875000
12995,-2384.375000,-2384.375000
12996,-2244.000000,-2244.000000
12997,-1962.375000,-1962.375000
12998,-2158.625000,-2158.625000
12999,-1945.625000,-1945.625000
13000,-2188.875000,-2188.875000
13001,-2289.875000,-2289.875000
13002,-2056.375000,-2056.375000
13003,-2287.000000,-2287.000000
13004,-1966.125000,-1966.125000
13005,-1877.875000,-1877.875000
13006,-1801.875000,-1801.875000
13007,-2112.125000,-2112.125000
13008,-1995.000000,-1995.000000
13009,-2213.250000,-2213.250000
13010,-1769.625000,-1769.625000
13011,-2053.000000,-2053.000000
13012,-2808.125000,-2808.125000
13013,-1897.625000,-1897.625000
13014,-1988.125000,-1988.125000
13015,-2093.750000,-2093.750000
13016,-2313.750000,-2313.750000
13017,-3246.625000,-3246.625000
13018,-1950.125000,-1950.125000
13019,-2936.250000,-2936.250000
13020,-2110.000000,-2110.000000
13021,-2576.000000,-2576.000000
13022,-1906.000000,-1906.000000
13023,-2348.625000,-2348.625000
13024,-2294.000000,-2294.000000
13025,-1843.250000,-1843.250000
13026,-1948.375000,-1948.375000
13027,-1881.000000,-1881.000000
13028,-2092.125000,-2092.125000
13029,-1872.375000,-1872.375000
13030,-2059.875000,-2059.875000
13031,-2192.625000,-2192.625000
13032,-1910.500000,-1910.500000
13033,-1923.250000,-1923.250000
13034,-2281.125000,-2281.125000
13035,-2138.750000,-2138.750000
13036,-1970.250000,-1970.250000
13037,-2462.000000,-2462.000000
13038,-2260.125000,-2260.125000
13039,-2046.125000,-2046.125000
13040,-2004.875000,-2004.875000
13041,-2183.375000,-2183.375000
13042,-1915.875000,-1915.875000
13043,-1832.750000,-1832.750000
13044,-1957.750000,-1957.750000
13045,-3532.750000,-3532.750000
13046,-2204.125000,-2204.125000
13047,-1916.875000,-1916.875000
13048,-2116.375000,-2116.375000
13049,-2780.250000,-2780.250000
13050,-2876.000000,-2876.000000
13051,-2002.125000,-2002.125000
13052,-2158.875000,-2158.875000
13053,-2982.500000,-2982.500000
13054,-1976.750000,-1976.750000
13055,-1837.875000,-1837.875000
13056,-1966.250000,-1966.250000
13057,-3761.000000,-3761.000000
13058,-2033.750000,-2033.750000
13059,-2028.750000,-2028.750000
13060,-1739.750000,-1739.750000
13061,-1764.125000,-1764.125000
13062,-2015.000000,-2015.000000
13063,-2004.375000,-2004.375000
13064,-1990.375000,-1990.375000
13065,-2128.875000,-2128.875000
13066,-1853.500000,-1853.500000
13067,-1882.750000,-1882.750000
13068,-2013.625000,-2013.625000
13069,-2217.000000,-2217.000000
13070,-2030.750000,-2030.750000
13071,-2050.375000,-2050.375000
13072,-2232.250000,-2232.250000
13073,-1885.125000,-1885.125000
13074,-2239.875000,-2239.875000
13075,-2052.625000,-2052.625000
13076,-1844.000000,-1844.000000
13077,-3407.625000,-3407.625000
13078,-2331.625000,-2331.625000
13079,-1954.500000,-1954.500000
13080,-2092.500000,-2092.500000
13081,-1908.875000,-1908.875000
13082,-2019.125000,-2019.125000
13083,-2012.625000,-2012.625000
13084,-2225.875000,-2225.875000
13085,-1855.625000,-1855.625000
13086,-2220.375000,-2220.375000
13087,-3687.750000,-3687.750000
13088,-1927.000000,-1927.000000
13089,-2590.000000,-2590.000000
13090,-2214.375000,-2214.375000
13091,-1866.250000,-1866.250000
13092,-2414.250000,-2414.250000
13093,-1974.625000,-1974.625000
13094,-1932.000000,-1932.000000
13095,-1858.750000,-1858.750000
13096,-1936.000000,-1936.000000
13097,-1971.250000,-1971.250000
13098,-2229.000000,-2229.000000
13099,-1998.625000,-1998.625000
13100,-1618.000000,-1618.000000
13101,-2059.500000,-2059.500000
13102,-3094.875000,-3094.875000
13103,-1862.875000,-1862.875000
13104,-1801.875000,-1801.875000
13105,-1773.250000,-1773.250000
13106,-2299.250000,-2299.250000
13107,-1980.375000,-1980.375000
13108,-2103.875000,-2103.875000
13109,-1801.875000,-1801.875000
13110,-2057.875000,-2057.875000
13111,-2124.875000,-2124.875000
13112,-2943.375000,-2943.375000
13113,-2055.250000,-2055.250000
13114,-1908.000000,-1908.000000
13115,-1855.000000,-1855.000000
13116,-1816.375000,-1816.375000
13117,-2400.000000,-2400.000000
13118,-2745.250000,-2745.250000
13119,-1813.750000,-1813.750000
13120,-2080.000000,-2080.000000
13121,-2259.375000,-2259.375000
13122,-1939.375000,-1939.375000
13123,-3146.875000,-3146.875000
13124,-1680.375000,-1680.375000
13125,-2302.000000,-2302.000000
13126,-1853.000000,-1853.000000
13127,-2136.125000,-2136.125000
13128,-1822.625000,-1822.625000
13129,-2158.750000,-2158.750000
13130,-2157.875000,-2157.875000
13131,-2080.875000,-2080.875000
13132,-2051.500000,-2051.500000
13133,-2118.125000,-2118.125000
13134,-1938.500000,-1938.500000
13135,-2075.750000,-2075.750000
13136,-2356.250000,-2356.250000
13137,-2021.125000,-2021.125000
13138,-1868.875000,-1868.875000
13139,-1726.375000,-1726.375000
13140,-1901.125000,-1901.125000
13141,-2317.875000,-2317.875000
13142,-2005.750000,-2005.750000
13143,-2127.500000,-2127.500000
13144,-2063.875000,-2063.875000
13145,-2174.125000,-2174.125000
13146,-2005.125000,-2005.125000
13147,-2026.000000,-2026.000000
13148,-1928.875000,-1928.875000
13149,-4652.875000,-4652.875000
13150,-2008.625000,-2008.625000
13151,-1616.000000,-1616.000000
13152,-2958.375000,-2958.375000
13153,-2598.625000,-2598.625000
13154,-2172.000000,-2172.000000
13155,-2183.250000,-2183.250000
13156,-1942.000000,-1942.000000
13157,-1950.125000,-1950.125000
13158,-1767.875000,-1767.875000
13159,-2066.500000,-2066.500000
13160,-1988.875000,-1988.875000
13161,-2111.500000,-2111.500000
13162,-2381.875000,-2381.875000
13163,-2408.625000,-2408.625000
13164,-4376.125000,-4376.125000
13165,-1700.500000,-1700.500000
13166,-1974.000000,-1974.000000
13167,-4174.000000,-4174.000000
13168,-2130.750000,-2130.750000
13169,-2913.750000,-2913.750000
13170,-2038.250000,-2038.250000
13171,-2121.250000,-2121.250000
13172,-2243.500000,-2243.500000
13173,-2007.875000,-2007.875000
13174,-2199.750000,-2199.750000
13175,-2161.250000,-2161.250000
13176,-2229.500000,-2229.500000
13177,-2091.125000,-2091.125000
13178,-2251.500000,-2251.500000
13179,-2039.875000,-2039.875000
13180,-2065.000000,-2065.000000
13181,-1830.375000,-1830.375000
13182,-2060.250000,-2060.250000
13183,-1960.250000,-1960.250000
13184,-2337.125000,-2337.125000
13185,-1729.875000,-1729.875000
13186,-2477.500000,-2477.500000
13187,-1898.250000,-1898.250000
13188,-1971.125000,-1971.125000
13189,-1803.500000,-1803.500000
13190,-2064.000000,-2064.000000
13191,-2037.875000,-2037.875000
13192,-1901.125000,-1901.125000
13193,-1829.250000,-1829.250000
13194,-2042.250000,-2042.250000
13195,-1903.875000,-1903.875000
13196,-1960.500000,-1960.500000
13197,-2090.625000,-2090.625000
13198,-2056.125000,-2056.125000
13199,-1974.000000,-1974.000000
13200,-2359.500000,-2359.500000
13201,-2059.250000,-2059.250000
13202,-2208.000000,-2208.000000
13203,-1991.625000,-1991.625000
13204,-2012.500000,-2012.500000
13205,-2511.000000,-2511.000000
13206,-1833.875000,-1833.875000
13207,-1894.000000,-1894.000000
13208,-2230.000000,-2230.000000
13209,-1971.000000,-1971.000000
13210,-1885.000000,-1885.000000
13211,-2120.875000,-2120.875000
13212,-2212.125000,-2212.125000
13213,-2025.000000,-2025.000000
13214,-1930.750000,-1930.750000
13215,-2314.625000,-2314.625000
13216,-4040.000000,-4040.000000
13217,-2111.625000,-2111.625000
13218,-1837.000000,-1837.000000
13219,-2020.500000,-2020.500000
13220,-2026.000000,-2026.000000
13221,-1875.250000,-1875.250000
13222,-1965.500000,-1965.500000
13223,-1858.750000,-1858.750000
13224,-2062.375000,-2062.375000
13225,-3443.000000,-3443.000000
13226,-2148.250000,-2148.250000
13227,-2025.375000,-2025.375000
13228,-2000.500000,-2000.500000
13229,-2663.750000,-2663.750000
13230,-1681.250000,-1681.250000
13231,-2639.875000,-2639.875000
13232,-2579.250000,-2579.250000
13233,-2121.000000,-2121.000000
13234,-2278.875000,-2278.875000
13235,-1903.500000,-1903.500000
13236,-2304.750000,-2304.750000
13237,-2159.750000,-2159.750000
13238,-1790.875000,-1790.875000
13239,-1750.625000,-1750.625000
13240,-2456.000000,-2456.000000
13241,-2874.625000,-2874.625000
13242,-1991.500000,-1991.500000
13243,-2010.125000,-2010.125000
13244,-1801.500000,-1801.500000
13245,-2194.625000,-2194.625000
13246,-4172.125000,-4172.125000
13247,-2774.750000,-2774.750000
13248,-1933.375000,-1933.375000
13249,-2229.625000,-2229.625000
13250,-2008.125000,-2008.125000
13251,-2152.000000,-2152.000000
13252,-2107.375000,-2107.375000
13253,-2215.500000,-2215.500000
13254,-2147.875000,-2147.875000
13255,-1708.000000,-1708.000000
13256,-1873.250000,-1873.250000
13257,-1864.750000,-1864.750000
13258,-2035.250000,-2035.250000
13259,-1936.750000,-1936.750000
13260,-1879.625000,-1879.625000
13261,-1963.625000,-1963.625000
13262,-2044.125000,-2044.125000
13263,-2094.625000,-2094.625000
13264,-1970.125000,-1970.125000
13265,-2197.500000,-2197.500000
13266,-2166.375000,-2166.375000
13267,-2356.625000,-2356.625000
13268,-2051.750000,-2051.750000
13269,-2146.125000,-2146.125000
13270,-2249.875000,-2249.875000
13271,-1894.250000,-1894.250000
13272,-1825.250000,-1825.250000
13273,-2086.750000,-2086.750000
13274,-2068.875000,-2068.875000
13275,-1946.500000,-1946.500000
13276,-2188.500000,-2188.500000
13277,-1886.250000,-1886.250000
13278,-2659.875000,-2659.875000
13279,-1948.375000,-1948.375000
13280,-3068.375000,-3068.375000
13281,-2917.250000,-2917.250000
13282,-2005.000000,-2005.000000
13283,-1866.500000,-1866.500000
13284,-2329.125000,-2329.125000
13285,-2003.875000,-2003.875000
13286,-2270.125000,-2270.125000
13287,-1847.000000,-1847.000000
13288,-1975.000000,-1975.000000
13289,-2082.125000,-2082.125000
13290,-2135.875000,-2135.875000
13291,-2104.375000,-2104.375000
13292,-2103.875000,-2103.875000
13293,-2382.625000,-2382.625000
13294,-2276.625000,-2276.625000
13295,-2020.500000,-2020.500000
13296,-2385.000000,-2385.000000
13297,-1854.375000,-1854.375000
13298,-1845.000000,-1845.000000
13299,-1801.875000,-1801.875000
13300,-1844.625000,-1844.625000
13301,-1963.125000,-1963.125000
13302,-1924.375000,-1924.375000
13303,-2021.125000,-2021.125000
13304,-2084.500000,-2084.500000
13305,-2911.625000,-2911.625000
13306,-2155.750000,-2155.750000
13307,-2320.000000,-2320.000000
13308,-2100.000000,-2100.000000
13309,-2067.750000,-2067.750000
13310,-1948.375000,-1948.375000
13311,-2109.000000,-2109.000000
13312,-2211.250000,-2211.250000
13313,-4468.750000,-4468.750000
13314,-2183.250000,-2183.250000
13315,-2405.875000,-2405.875000
13316,-1944.500000,-1944.500000
13317,-2304.875000,-2304.875000
13318,-2488.500000,-2488.500000
13319,-2191.750000,-2191.750000
13320,-3943.750000,-3943.750000
13321,-1893.125000,-1893.125000
13322,-2009.875000,-2009.875000
13323,-2216.000000,-2216.000000
13324,-2093.875000,-2093.875000
13325,-1961.375000,-1961.375000
13326,-1945.875000,-1945.875000
13327,-2050.750000,-2050.750000
13328,-2201.750000,-2201.750000
13329,-2292.625000,-2292.625000
13330,-1939.125000,-1939.125000
13331,-2265.000000,-2265.000000
13332,-1788.625000,-1788.625000
13333,-1947.250000,-1947.250000
13334,-1577.000000,-1577.000000
13335,-1910.500000,-1910.500000
13336,-2016.375000,-2016.375000
13337,-1860.625000,-1860.625000
13338,-1971.125000,-1971.125000
13339,-2057.250000,-2057.250000
13340,-2193.625000,-2193.625000
13341,-2179.250000,-2179.250000
13342,-1875.125000,-1875.125000
13343,-1991.125000,-1991.125000
13344,-1878.750000,-1878.750000
13345,-2104.250000,-2104.250000
13346,-1733.250000,-1733.250000
13347,-1956.875000,-1956.875000
13348,-1987.750000,-1987.750000
13349,-1881.250000,-1881.250000
13350,-2249.125000,-2249.125000
13351,-2296.875000,-2296.875000
13352,-2018.625000,-2018.625000
13353,-2135.250000,-2135.250000
13354,-1657.250000,-1657.250000
13355,-1748.375000,-1748.375000
13356,-2314.500000,-2314.500000
13357,-2098.375000,-2098.375000
13358,-2293.250000,-2293.250000
13359,-2419.500000,-2419.500000
13360,-2328.875000,-2328.875000
13361,-1586.625000,-1586.625000
13362,-2035.875000,-2035.875000
13363,-2622.250000,-2622.250000
13364,-1949.750000,-1949.750000
13365,-2244.250000,-2244.250000
13366,-2214.250000,-2214.250000
13367,-2369.000000,-2369.000000
13368,-1914.625000,-1914.625000
13369,-1940.500000,-1940.500000
13370,-2751.250000,-2751.250000
13371,-2050.250000,-2050.250000
13372,-1814.750000,-1814.750000
13373,-1923.875000,-1923.875000
13374,-2114.375000,-2114.375000
13375,-2032.875000,-2032.875000
13376,-1807.500000,-1807.500000
13377,-1866.625000,-1866.625000
13378,-1840.375000,-1840.375000
13379,-2016.375000,-2016.375000
13380,-2198.125000,-2198.125000
13381,-2405.750000,-2405.750000
13382,-2045.875000,-2045.875000
13383,-2182.125000,-2182.125000
13384,-1951.375000,-1951.375000
13385,-1953.625000,-1953.625000
13386,-2130.750000,-2130.750000
13387,-2114.250000,-2114.250000
13388,-1811.875000,-1811.875000
13389,-1932.250000,-1932.250000
13390,-2115.125000,-2115.125000
13391,-1810.125000,-1810.125000
13392,-1803.875000,-1803.875000
13393,-1890.875000,-1890.875000
13394,-1979.125000,-1979.125000
13395,-2015.000000,-2015.000000
13396,-1892.750000,-1892.750000
13397,-2557.750000,-2557.750000
13398,-2968.625000,-2968.625000
13399,-1963.500000,-1963.500000
13400,-2636.125000,-2636.125000
13401,-1835.125000,-1835.125000
13402,-1785.750000,-1785.750000
13403,-2663.500000,-2663.500000
13404,-1605.375000,-1605.375000
13405,-2481.375000,-2481.375000
13406,-2100.125000,-2100.125000
13407,-1829.000000,-1829.000000
13408,-1676.375000,-1676.375000
13409,-1913.875000,-1913.875000
13410,-1748.250000,-1748.250000
13411,-2037.250000,-2037.250000
13412,-2041.875000,-2041.875000
13413,-2537.500000,-2537.500000
13414,-1892.500000,-1892.500000
13415,-2726.625000,-2726.625000
13416,-1659.000000,-1659.000000
13417,-3511.125000,-3511.125000
13418,-2074.250000,-2074.250000
13419,-2140.875000,-2140.875000
13420,-1950.625000,-1950.625000
13421,-1797.750000,-1797.750000
13422,-1669.250000,-1669.250000
13423,-2433.250000,-2433.250000
13424,-2144.000000,-2144.000000
13425,-2076.875000,-2076.875000
13426,-2413.375000,-2413.375000
13427,-2221.750000,-2221.750000
13428,-2118.250000,-2118.250000
13429,-1918.250000,-1918.250000
13430,-3237.625000,-3237.625000
13431,-1754.250000,-1754.250000
13432,-2581.500000,-2581.500000
13433,-1695.250000,-1695.250000
13434,-1673.625000,-1673.625000
13435,-1901.375000,-1901.375000
13436,-1596.750000,-1596.750000
13437,-1762.500000,-1762.500000
13438,-2349.125000,-2349.125000
13439,-1743.500000,-1743.500000
13440,-1962.375000,-1962.375000
13441,-2067.375000,-2067.375000
13442,-2095.500000,-2095.500000
13443,-1888.250000,-1888.250000
13444,-1995.500000,-1995.500000
13445,-1574.625000,-1574.625000
13446,-1913.125000,-1913.125000
13447,-2051.500000,-2051.500000
13448,-2219.000000,-2219.000000
13449,-2250.125000,-2250.125000
13450,-1760.500000,-1760.500000
13451,-1700.125000,-1700.125000
13452,-2022.000000,-2022.000000
13453,-1933.875000,-1933.875000
13454,-2359.125000,-2359.125000
13455,-1949.750000,-1949.750000
13456,-1762.000000,-1762.000000
13457,-2033.000000,-2033.000000
13458,-2057.250000,-2057.250000
13459,-2176.875000,-2176.875000
13460,-2298.625000,-2298.625000
13461,-2024.750000,-2024.750000
13462,-1965.375000,-1965.375000
13463,-2196.000000,-2196.000000
13464,-1796.500000,-1796.500000
13465,-1997.375000,-1997.375000
13466,-2005.875000,-2005.875000
13467,-2023.375000,-2023.375000
13468,-1996.000000,-1996.000000
13469,-1807.500000,-1807.500000
13470,-1748.000000,-1748.000000
13471,-1707.875000,-1707.875000
13472,-1886.125000,-1886.125000
13473,-1635.625000,-1635.625000
13474,-1859.250000,-1859.250000
13475,-2421.750000,-2421.750000
13476,-1839.500000,-1839.500000
13477,-2127.625000,-2127.625000
13478,-3007.875000,-3007.875000
13479,-1965.375000,-1965.375000
13480,-2802.250000,-2802.250000
13481,-2014.875000,-2014.875000
13482,-1638.250000,-1638.250000
13483,-2759.375000,-2759.375000
13484,-1813.750000,-1813.750000
13485,-1777.375000,-1777.375000
13486,-1713.000000,-1713.000000
13487,-1834.875000,-1834.875000
13488,-2130.500000,-2130.500000
13489,-2169.750000,-2169.750000
13490,-2207.125000,-2207.125000
13491,-2219.125000,-2219.125000
13492,-2524.125000,-2524.125000
13493,-1822.125000,-1822.125000
13494,-3728.125000,-3728.125000
13495,-1824.375000,-1824.375000
13496,-1772.250000,-1772.250000
13497,-1962.125000,-1962.125000
13498,-2257.875000,-2257.875000
13499,-2064.750000,-2064.750000
13500,-2366.625000,-2366.625000
13501,-1736.250000,-1736.250000
13502,-1760.875000,-1760.875000
13503,-1957.500000,-1957.500000
13504,-1968.750000,-1968.750000
13505,-2736.875000,-2736.875000
13506,-1869.750000,-1869.750000
13507,-1733.375000,-1733.375000
13508,-1801.375000,-1801.375000
13509,-1794.500000,-1794.500000
13510,-1528.500000,-1528.500000
13511,-2216.875000,-2216.875000
13512,-4351.500000,-4351.500000
13513,-2199.750000,-2199.750000
13514,-2235.625000,-2235.625000
13515,-1807.000000,-1807.000000
13516,-1504.875000,-1504.875000
13517,-1585.375000,-1585.375000
13518,-1682.625000,-1682.625000
13519,-1959.125000,-1959.125000
13520,-2444.625000,-2444.625000
13521,-1667.250000,-1667.250000
13522,-1974.250000,-1974.250000
13523,-2174.250000,-2174.250000
13524,-1795.625000,-1795.625000
13525,-1925.375000,-1925.375000
13526,-1631.625000,-1631.625000
13527,-1675.500000,-1675.500000
13528,-1948.625000,-1948.625000
13529,-2403.125000,-2403.125000
13530,-1924.625000,-1924.625000
13531,-1938.500000,-1938.500000
13532,-3551.750000,-3551.750000
13533,-1797.500000,-1797.500000
13534,-1880.375000,-1880.375000
13535,-1928.750000,-1928.750000
13536,-1733.250000,-1733.250000
13537,-1723.750000,-1723.750000
13538,-1777.375000,-1777.375000
13539,-2971.625000,-2971.625000
13540,-1742.625000,-1742.625000
13541,-2054.750000,-2054.750000
13542,-2407.250000,-2407.250000
13543,-2121.000000,-2121.000000
13544,-1928.375000,-1928.375000
13545,-2021.500000,-2021.500000
13546,-1736.125000,-1736.125000
13547,-2312.625000,-2312.625000
13548,-1493.625000,-1493.625000
13549,-1760.875000,-1760.875000
13550,-1765.500000,-1765.500000
13551,-4239.375000,-4239.375000
13552,-1718.250000,-1718.250000
13553,-1844.000000,-1844.000000
13554,-1944.750000,-1944.750000
13555,-1797.625000,-1797.625000
13556,-3188.125000,-3188.125000
13557,-1648.500000,-1648.500000
13558,-2193.375000,-2193.375000
13559,-1929.625000,-1929.625000
13560,-1805.750000,-1805.750000
13561,-2108.250000,-2108.250000
13562,-1989.750000,-1989.750000
13563,-1763.625000,-1763.625000
13564,-1577.625000,-1577.625000
13565,-1853.250000,-1853.250000
13566,-3245.500000,-3245.500000
13567,-2046.125000,-2046.125000
13568,-1889.875000,-1889.875000
13569,-1768.375000,-1768.375000
13570,-1889.625000,-1889.625000
13571,-2098.750000,-2098.750000
13572,-2003.625000,-2003.625000
13573,-2193.750000,-2193.750000
13574,-1929.000000,-1929.000000
13575,-2275.500000,-2275.500000
13576,-1819.250000,-1819.250000
13577,-1968.250000,-1968.250000
13578,-1879.125000,-1879.125000
13579,-1717.250000,-1717.250000
13580,-1757.125000,-1757.125000
13581,-1832.750000,-1832.750000
13582,-1715.625000,-1715.625000
13583,-1983.625000,-1983.625000
13584,-1718.000000,-1718.000000
13585,-2129.500000,-2129.500000
13586,-1833.375000,-1833.375000
13587,-2124.875000,-2124.875000
13588,-1806.000000,-1806.000000
13589,-2907.625000,-2907.625000
13590,-2047.625000,-2047.625000
13591,-3114.125000,-3114.125000
13592,-1953.375000,-1953.375000
13593,-1881.250000,-1881.250000
13594,-1892.000000,-1892.000000
13595,-3192.000000,-3192.000000
13596,-1958.750000,-1958.750000
13597,-1625.375000,-1625.375000
13598,-1823.250000,-1823.250000
13599,-1758.000000,-1758.000000
13600,-1739.875000,-1739.875000
13601,-3026.125000,-3026.125000
13602,-3436.375000,-3436.375000
13603,-2743.625000,-2743.625000
13604,-1949.250000,-1949.250000
13605,-1895.875000,-1895.875000
13606,-4019.000000,-4019.000000
13607,-2457.000000,-2457.000000
13608,-1650.125000,-1650.125000
13609,-3225.250000,-3225.250000
13610,-2021.875000,-2021.875000
13611,-1765.375000,-1765.375000
13612,-2214.875000,-2214.875000
13613,-1852.375000,-1852.375000
13614,-1796.875000,-1796.875000
13615,-1900.500000,-1900.500000
13616,-1956.500000,-1956.500000
13617,-1776.375000,-1776.375000
13618,-1914.625000,-1914.625000
13619,-1654.000000,-1654.000000
13620,-1859.125000,-1859.125000
13621,-1912.000000,-1912.000000
13622,-1883.875000,-1883.875000
13623,-1955.625000,-1955.625000
13624,-1676.250000,-1676.250000
13625,-1962.500000,-1962.500000
13626,-1796.375000,-1796.375000
13627,-2491.750000,-2491.750000
13628,-1649.125000,-1649.125000
13629,-1587.375000,-1587.375000
13630,-1997.500000,-1997.500000
13631,-1880.500000,-1880.500000
13632,-4239.125000,-4239.125000
13633,-1890.375000,-1890.375000
13634,-2308.250000,-2308.250000
13635,-1841.500000,-1841.500000
13636,-1790.500000,-1790.500000
13637,-1950.250000,-1950.250000
13638,-1862.625000,-1862.625000
13639,-1791.000000,-1791.000000
